Typelist,TableName,Code,Name,Description,Priority
"EmployerTypeMA","pctl_employertypema","Public","PUBLIC EMPLOYER","ÖFFENTLICHE ARBEITGEBER","-1"
"EmployerTypeMA","pctl_employertypema","Private","PRIVATE EMPLOYER","PRIVATE ARBEITGEBER","-1"
"EmploymentStatusType","pctl_employmentstatustype","PI","Piece work","Akkordarbeit","-1"
"EmploymentStatusType","pctl_employmentstatustype","UNEM","Unemployed","Arbeitslos","-1"
"EmploymentStatusType","pctl_employmentstatustype","UNEMPSCR","Unemployed due to plant shutdown, closing or other reduction","Arbeitslos wegen Werksschließung, Schließung oder anderer Einsparung","-1"
"EmploymentStatusType","pctl_employmentstatustype","OFF","Officer","Beamter","-1"
"EmploymentStatusType","pctl_employmentstatustype","VOLUN","Volunteer","Freiwilligenarbeit","-1"
"EmploymentStatusType","pctl_employmentstatustype","RET","Retired","Im Ruhestand","-1"
"EmploymentStatusType","pctl_employmentstatustype","STRI","On strike","Im Streik","-1"
"EmploymentStatusType","pctl_employmentstatustype","APART","Apprentice - part time","In Ausbildung - Teilzeit","-1"
"EmploymentStatusType","pctl_employmentstatustype","AFULL","Apprentice - full time","In Ausbildung - Vollzeit","-1"
"EmploymentStatusType","pctl_employmentstatustype","PART","Partner","Partner","-1"
"EmploymentStatusType","pctl_employmentstatustype","REG","Regular employee full time","Regulär vollzeitbeschäftigt","-1"
"EmploymentStatusType","pctl_employmentstatustype","SEASN","Seasonal","Saison","-1"
"EmploymentStatusType","pctl_employmentstatustype","Other","Other","Sonstige","-1"
"EmploymentStatusType","pctl_employmentstatustype","TIME","Part time employee","Teilzeitbeschäftigt","-1"
"EntitySourceType","pctl_entitysourcetype","external","External","Suche/Abruf sollte gegen ein entferntes System via Plugin ausgeführt werden","-1"
"EntitySourceType","pctl_entitysourcetype","internal","Internal","Suche/Abruf sollte intern gegen die lokale Datenbank ausgeführt werden","-1"
"ErrorCategory","pctl_errorcategory","contact_unsynced","Contact is not Synced.","Dies weist darauf hin, dass ein Kontakt zuerst synchronisiert werden muss.","-1"
"ErrorCategory","pctl_errorcategory","contact_error","Contact Communication Error.","Dies weist darauf hin, dass beim Versenden der Nachricht an den Kontaktmanager ein Kommunikationsfehler aufgetreten ist.","-1"
"ErrorCategory","pctl_errorcategory","system_error","System Error","Dies weist darauf hin, dass bei der Kommunikation mit dem externen System ein Fehler aufgetreten ist.","-1"
"ErrorCategory","pctl_errorcategory","system_timeout","System Timeout","Dies weist darauf hin, dass bei der Kommunikation mit dem externen System eine Zeitüberschreitung aufgetreten ist.","-1"
"ETLClausePattern","pctl_etlclausepattern","ETLClausePattern","ETLClausePattern","ETLClausePattern","-1"
"ETLCoverageTermPattern","pctl_etlcoveragetermpattern","ETLCoverageTermPattern","ETLCoverageTermPattern","ETLCoverageTermPattern","-1"
"ETLCoverageTermPattern","pctl_etlcoveragetermpattern","ETLDirectCovTermPattern","ETLDirectCovTermPattern","ETLDirectCovTermPattern","-1"
"ETLCoverageTermPattern","pctl_etlcoveragetermpattern","ETLGenericCovTermPattern","ETLGenericCovTermPattern","ETLGenericCovTermPattern","-1"
"ETLCoverageTermPattern","pctl_etlcoveragetermpattern","ETLOptionCovTermPattern","ETLOptionCovTermPattern","ETLOptionCovTermPattern","-1"
"ETLCoverageTermPattern","pctl_etlcoveragetermpattern","ETLPackageCovTermPattern","ETLPackageCovTermPattern","ETLPackageCovTermPattern","-1"
"ETLCoverageTermPattern","pctl_etlcoveragetermpattern","ETLTypekeyCovTermPattern","ETLTypekeyCovTermPattern","ETLTypekeyCovTermPattern","-1"
"ETLCovTermOpt","pctl_etlcovtermopt","ETLCovTermOpt","ETLCovTermOpt","ETLCovTermOpt","-1"
"ETLCovTermPack","pctl_etlcovtermpack","ETLCovTermPack","ETLCovTermPack","ETLCovTermPack","-1"
"ETLPackageTerm","pctl_etlpackageterm","ETLPackageTerm","ETLPackageTerm","ETLPackageTerm","-1"
"ETLStrings","pctl_etlstrings","ETL_RECORD_NOT_FOUND","Record Not Found","DATENSATZ NICHT GEFUNDEN","-4"
"ETLStrings","pctl_etlstrings","ETL_NOT_FOUND","Not Found","NICHT GEFUNDEN","-3"
"ETLStrings","pctl_etlstrings","ETL_NOT_APPLICABLE","Not Applicable","NICHT ZUTREFFEND","-2"
"ETLStrings","pctl_etlstrings","ETL_UNKNOWN","Unknown","UNBEKANNT","-1"
"ETLStrings","pctl_etlstrings","RECORD_NOT_FOUND","Record Not Found","DATENSATZ NICHT GEFUNDEN","-1"
"ETLStrings","pctl_etlstrings","NOT_APPLICABLE","Not Applicable","N. Z.","-1"
"ETLStrings","pctl_etlstrings","NOT_FOUND","Not Found","NICHT GEFUNDEN","-1"
"ETLStrings","pctl_etlstrings","SUSPENSE_PAYMENT","Suspense Payment","SUSPENSE_PAYMENT","-1"
"ETLStrings","pctl_etlstrings","UNKNOWN","Unknown","UNBEKANNT","-1"
"ExcludedExposureType","pctl_excludedexposuretype","location","location","Ort","1"
"ExcludedExposureType","pctl_excludedexposuretype","operations","operations","Operationen","2"
"ExcludedExposureType","pctl_excludedexposuretype","productswork","products/work","Produkte/Arbeit","3"
"ExcludedExposureType","pctl_excludedexposuretype","services","services","leistungen","4"
"ExclusionLookup","pctl_exclusionlookup","BAExclLookup","BAExclLookup","BAExclLookup","-1"
"ExclusionLookup","pctl_exclusionlookup","ExclusionLookup","ExclusionLookup","ExclusionLookup","-1"
"ExistenceType","pctl_existencetype","Required","Required","Die Entität muss auf der Police vorhanden sein, wenn sie verfügbar ist.","-1"
"ExistenceType","pctl_existencetype","Suggested","Suggested","Die Entität wird ursprünglich der Police hinzugefügt, wenn sie verfügbar ist, kann aber vom Benutzer entfernt/abgelehnt werden.","-1"
"ExistenceType","pctl_existencetype","Electable","Electable","Die Entität wird ursprünglich NICHT der Police hinzugefügt, aber kann der Police durch den Benutzer hinzugefügt werden, wenn sie verfügbar ist.","-1"
"ExpLossPaymentLimits","pctl_explosspaymentlimits","20_40_80_100","20%-40%-80%-100%","20 % - 40 % - 80 % - 100 %","-1"
"ExpLossPaymentLimits","pctl_explosspaymentlimits","25_50_75_100","25%-50%-75%-100%","25 % - 50 % - 75 % - 100 %","-1"
"ExpLossPaymentLimits","pctl_explosspaymentlimits","30_60_90_100","30%-60%-90%-100%","30 % - 60 % - 90 % - 100 %","-1"
"ExpModStatus","pctl_expmodstatus","fin","Final","Der Schadenerfahrungsmodifikator ist endgültig.","-1"
"ExpModStatus","pctl_expmodstatus","est","Estimated","Der Schadenerfahrungsmodifikator wird geschätzt.","-1"
"ExpModStatus","pctl_expmodstatus","non","Not eligible","Das Risiko ist für die Erfahrungsmodifikation nicht berechtigt.","-1"
"ExpressionFragment","pctl_expressionfragment","CodeExpressionFragment","CodeExpressionFragment","CodeExpressionFragment","-1"
"ExpressionFragment","pctl_expressionfragment","ConditionExpressionFragment","ConditionExpressionFragment","ConditionExpressionFragment","-1"
"ExpressionFragment","pctl_expressionfragment","ContainsExpressionFragment","ContainsExpressionFragment","ContainsExpressionFragment","-1"
"ExpressionFragment","pctl_expressionfragment","CountExpressionFragment","CountExpressionFragment","CountExpressionFragment","-1"
"ExpressionFragment","pctl_expressionfragment","DateExpressionFragment","DateExpressionFragment","DateExpressionFragment","-1"
"ExpressionFragment","pctl_expressionfragment","ExpressionFragment","ExpressionFragment","ExpressionFragment","-1"
"ExpressionFragment","pctl_expressionfragment","FilteredIterableExpressionFragment","FilteredIterableExpressionFragment","FilteredIterableExpressionFragment","-1"
"ExpressionFragment","pctl_expressionfragment","GosuTemplateExpressionFragment","GosuTemplateExpressionFragment","GosuTemplateExpressionFragment","-1"
"ExpressionFragment","pctl_expressionfragment","ListExpressionFragment","ListExpressionFragment","ListExpressionFragment","-1"
"ExpressionFragment","pctl_expressionfragment","PropertyReferenceExpressionFragment","PropertyReferenceExpressionFragment","PropertyReferenceExpressionFragment","-1"
"ExpressionFragment","pctl_expressionfragment","SumExpressionFragment","SumExpressionFragment","SumExpressionFragment","-1"
"ExpressionFragment","pctl_expressionfragment","TypeKeyExpressionFragment","TypeKeyExpressionFragment","TypeKeyExpressionFragment","-1"
"ExtendedRptType","pctl_extendedrpttype","Accident","Accident","Unfall","1"
"ExtendedRptType","pctl_extendedrpttype","Location","Location","Ort","2"
"ExtendedRptType","pctl_extendedrpttype","ProductWork","Product/Work","Produkt/Arbeit","3"
"ExtentProtectionType","pctl_extentprotectiontype","Default","Default","Standard","-1"
"ExternalSystem_De","pctl_externalsystem_de","avos","System which contains the Information about the agents","System, welches die Vermittlerinformationen vorhält. https://portal.paas.intraxa/confluence/display/DEITAVSAVOS/DE-IT+AVSAVOS+Home","10"
"ExternalSystem_De","pctl_externalsystem_de","iam","IAM Identity and Accessmanagement system","IAM Identity and Accessmanagement system. https://portal.paas.intraxa/confluence/display/DEITIAM/DE-IT+IAM+Home","20"
"ExternalSystem_De","pctl_externalsystem_de","partner","System which contains all contact information, roles and payment informations","System, welches alle Kontaktinformation, Rollen und Zahlkanaldaten beinhaltet. AWS Nr. 1057","30"
"ExternalToolType","pctl_externaltooltype","adobe","Adobe Acrobat","Adobe Acrobat","-1"
"ExternalToolType","pctl_externaltooltype","ie","Microsoft Internet Explorer","Microsoft Internet Explorer","-1"
"ExternalToolType","pctl_externaltooltype","word","Microsoft Word","Microsoft Word","-1"
"ExtRptngProdWorkDateType","pctl_extrptngprodworkdatetype","manufacture","manufacture","Fertigung","1"
"ExtRptngProdWorkDateType","pctl_extrptngprodworkdatetype","sale","sale","Verkauf","2"
"ExtRptngProdWorkDateType","pctl_extrptngprodworkdatetype","distribution","distribution","Verteilung","3"
"ExtRptngProdWorkDateType","pctl_extrptngprodworkdatetype","disposal","disposal","Entsorgung","4"
"ExtRptngProdWorkDateType","pctl_extrptngprodworkdatetype","completion","completion","Abschluss","5"
"FactorQueryStrategy","pctl_factorquerystrategy","Memory","Memory","Die Abfrage wird im Speicher bearbeitet","10"
"FactorQueryStrategy","pctl_factorquerystrategy","Database","Database","Die Abfrage wird in der Datenbank bearbeitet","20"
"FailoverState","pctl_failoverstate","Failed","Failed","Automatischer Failover fehlgeschlagen (manuelles Eingreifen erforderlich)","-1"
"FailoverState","pctl_failoverstate","InProgress","In Progress","Automatisches Failover wird ausgeführt","-1"
"FailoverState","pctl_failoverstate","NotStarted","Not Started","Automatisches Failover nicht gestartet","-1"
"FailoverState","pctl_failoverstate","Postponed","Postponed","Automatischer Failover wird verschoben","-1"
"FedEmpLiabAct","pctl_fedempliabact","fela","Fed Empl Liab Act","Haftpflichtgesetz für Arbeitgeber","-1"
"FedEmpLiabAct","pctl_fedempliabact","mari","Maritime Coverage","Seedeckung","-1"
"FedEmpLiabProgram","pctl_fedempliabprogram","ProgramI","Program I","Programm I","1"
"FedEmpLiabProgram","pctl_fedempliabprogram","ProgramII","Program II","Programm II","2"
"FinalAuditOption","pctl_finalauditoption","Rules","Determined by business rules","Die Abschlussprüfung wird geplant, und die Geschäftsregel wird bestimmt, wenn sie gestartet wird","1"
"FinalAuditOption","pctl_finalauditoption","Yes","Yes","Die Abschlussprüfung wird geplant und gestartet","2"
"FinalAuditOption","pctl_finalauditoption","No","No","Die Abschlussprüfung wird nicht geplant","3"
"FinancialCriterion","pctl_financialcriterion","FinancialCriterion","FinancialCriterion","Finanzkriterium","-1"
"FinancialSearchField","pctl_financialsearchfield","Amount","Amount","Betrag","-1"
"FireLegal","pctl_firelegal","50000","50,000 (included)","50.000 (inklusive)","1"
"FireLegal","pctl_firelegal","100000","100,000","100.000","2"
"FireLegal","pctl_firelegal","250000","250,000","250.000","3"
"FireLegal","pctl_firelegal","500000","500,000","500.000","4"
"FireProtectClass","pctl_fireprotectclass","1","Superior","Ausgezeichnet","1"
"FireProtectClass","pctl_fireprotectclass","2","Standard","Standard","2"
"FireProtectClass","pctl_fireprotectclass","3","Limited","Begrenzt","3"
"FireProtectClass","pctl_fireprotectclass","4","Poor","Schlecht","4"
"FireProtectClass","pctl_fireprotectclass","5","None","Nicht vorhanden","5"
"FleetType","pctl_fleettype","Fleet","10 or more units","10 oder mehr Fahrzeuge","1"
"FleetType","pctl_fleettype","NonFleet","Fewer than 10 units","Weniger als 10 Fahrzeuge","2"
"Floor_De","pctl_floor_de","BottomApartment","Bottom: Apartment in cellar/ground floor","Unten: Wohnung im Keller/Souterrain/Erdgeschoss/Hochparterre","10"
"Floor_De","pctl_floor_de","MiddleTopApartment","Middle: Apartment in middle/top floor","Mitte: Wohnung im Mittel-/Obergeschoss","20"
"Floor_De","pctl_floor_de","AtticApartment","Upstairs: Apartment in attic","Oben: Wohnung im Dachgeschoss","30"
"FocusOfExclusion","pctl_focusofexclusion","Accident","Accident","Unfall","1"
"FocusOfExclusion","pctl_focusofexclusion","Location","Location","Ort","2"
"FocusOfExclusion","pctl_focusofexclusion","ProductWork","ProductWork","Produkt/Arbeit","3"
"ForeignRegioDuration_DE","pctl_foreignregioduration_de","tbd","tbd","tbd","-1"
"FormAssociation","pctl_formassociation","FormAssociation","FormAssociation","FormAssociation","-1"
"FormAssociation","pctl_formassociation","WCFormAssociation","WCFormAssociation","WCFormAssociation","-1"
"FormInferenceTime","pctl_forminferencetime","quote","Quote Time","Gibt an, dass dieses Formular zum Zeitpunkt des Angebots abgeleitet wurde","-1"
"FormInferenceTime","pctl_forminferencetime","bind","Bind Time","Gibt an, dass dieses Formular zum Zeitpunkt der Verbindlichmachung abgeleitet wurde","-1"
"FullLimitedTort","pctl_fulllimitedtort","full","Full","Keine Beschränkung bei Delikt","2"
"FullLimitedTort","pctl_fulllimitedtort","limited","Limited","Beschränktes Delikt","3"
"FXRateMarket","pctl_fxratemarket","static_table","StaticTable","Eine statische Tabelle mit einseitigen Sätzen.","-1"
"GenderType","pctl_gendertype","M","Male","Männlich","-1"
"GenderType","pctl_gendertype","F","Female","Weiblich","-1"
"GeneralLiabilityCond","pctl_generalliabilitycond","GeneralLiabilityCond","GeneralLiabilityCond","GeneralLiabilityCond","-1"
"GeneralLiabilityCond","pctl_generalliabilitycond","GLLineScheduleCond","GLLineScheduleCond","GLLineScheduleCond","-1"
"GeneralLiabilityCov","pctl_generalliabilitycov","GeneralLiabilityCov","GeneralLiabilityCov","GeneralLiabilityCov","-1"
"GeneralLiabilityCov","pctl_generalliabilitycov","GLLineScheduleCov","GLLineScheduleCov","GLLineScheduleCov","-1"
"GeneralLiabilityExcl","pctl_generalliabilityexcl","GeneralLiabilityExcl","GeneralLiabilityExcl","GeneralLiabilityExcl","-1"
"GeneralLiabilityExcl","pctl_generalliabilityexcl","GLLineScheduleExcl","GLLineScheduleExcl","GLLineScheduleExcl","-1"
"GeocodeStatus","pctl_geocodestatus","exact","Exact","Der Geokodierungs-Dienst hat für die angegebene Adresse eine vollständige Übereinstimmung gefunden.","-1"
"GeocodeStatus","pctl_geocodestatus","none","None","Es wurde keine Adresse zur Geokodierung übermittelt.","-1"
"GeocodeStatus","pctl_geocodestatus","city","City","Der Geokodierungs-Dienst konnte für die angegebene Adresse nur die Stadt herausfinden.","-1"
"GeocodeStatus","pctl_geocodestatus","postalcode","Postal Code","Der Geokodierungs-Dienst konnte für die angegebene Adresse nur die Postleitzahl herausfinden.","-1"
"GeocodeStatus","pctl_geocodestatus","street","Street","Der Geokodierungs-Dienst konnte für die angegebene Adresse nur die Straße herausfinden.","-1"
"GeocodeStatus","pctl_geocodestatus","failure","Failure","Der Geokodierungs-Dienst konnte die Adresse nicht kodieren.","-1"
"GLActType","pctl_glacttype","Completion","Completion","Abschluss","10"
"GLActType","pctl_glacttype","Disposal","Disposal","Entsorgung","20"
"GLActType","pctl_glacttype","Distribution","Distribution","Verteilung","30"
"GLActType","pctl_glacttype","Manufacture","Manufacture","Fertigung","40"
"GLActType","pctl_glacttype","Sale","Sale","Verkauf","50"
"GLCost","pctl_glcost","GLAddlInsuredCost","GLAddlInsuredCost","GLAddlInsuredCost","-1"
"GLCost","pctl_glcost","GLCost","GLCost","GLCost","-1"
"GLCost","pctl_glcost","GLCovCost","GLCovCost","GLCovCost","-1"
"GLCost","pctl_glcost","GLCovExposureCost","GLCovExposureCost","GLCovExposureCost","-1"
"GLCost","pctl_glcost","GLLineCovCost","GLLineCovCost","GLLineCovCost","-1"
"GLCost","pctl_glcost","GLStateCost","GLStateCost","GLStateCost","-1"
"GLCostSplitType","pctl_glcostsplittype","BI","BI","Personenschaden","1"
"GLCostSplitType","pctl_glcostsplittype","PD","PD","Sachschaden","2"
"GLCostSplitType","pctl_glcostsplittype","CSL","CSL","Combined Single Limit Deckung","3"
"GLCostSubline","pctl_glcostsubline","Premises","Premises","Betriebsgelände und Betriebsvorgänge","1"
"GLCostSubline","pctl_glcostsubline","Products","Products","Produkte und abgeschlossene Betriebsvorgänge","2"
"GLCoverageFormType","pctl_glcoverageformtype","Occurrence","Occurrence","Schadeneintritt","1"
"GLCoverageFormType","pctl_glcoverageformtype","ClaimsMade","Claims Made","Anspruchserhebung","2"
"GLLineSchCovItemCov","pctl_gllineschcovitemcov","GLLineSchCovItemCov","GLLineSchCovItemCov","GLLineSchCovItemCov","-1"
"GLLineScheduleCondItem","pctl_gllinescheduleconditem","GLLineScheduleCondItem","GLLineScheduleCondItem","GLLineScheduleCondItem","-1"
"GLLineScheduleCovItem","pctl_gllineschedulecovitem","GLLineScheduleCovItem","GLLineScheduleCovItem","GLLineScheduleCovItem","-1"
"GLLineScheduleExclItem","pctl_gllinescheduleexclitem","GLLineScheduleExclItem","GLLineScheduleExclItem","GLLineScheduleExclItem","-1"
"GLModifier","pctl_glmodifier","GLModifier","GLModifier","GLModifier","-1"
"GLProductWorkType","pctl_glproductworktype","Product","Product","Produkt","10"
"GLProductWorkType","pctl_glproductworktype","Work","Work","Arbeit","20"
"GLStateCostType","pctl_glstatecosttype","TERROR","Terrorism","Terrorismus","101"
"GLStateCostType","pctl_glstatecosttype","TAX","Tax","Steuer","201"
"GLY2KCompSpecdCovExclType","pctl_gly2kcompspecdcovexcltype","Product","Product","Produkt","10"
"GLY2KCompSpecdCovExclType","pctl_gly2kcompspecdcovexcltype","CompletedOperation","Completed Operation","Abgeschlossene Operation","20"
"GNPSubtotalType","pctl_gnpsubtotaltype","GrossPremium","Gross premium","Bruttoprämie","1"
"GNPSubtotalType","pctl_gnpsubtotaltype","NetOfProportional","Net of proportional","Netto von proportionalem Wert","2"
"GNPSubtotalType","pctl_gnpsubtotaltype","NetOfPerRisk","Net of all per risk","Netto aller pro Risiko","3"
"GNPSubtotalType","pctl_gnpsubtotaltype","NetOfPerEvent","Net of all per event","Netto aller pro Ereignis","4"
"GNPSubtotalType","pctl_gnpsubtotaltype","NetOfPrior","Net of all prior","Netto aller vorherigen Zessionen","5"
"GroupType","pctl_grouptype","actuary","Actuary unit","Aktuarenabteilung","-1"
"GroupType","pctl_grouptype","general","General","Allgemein","-1"
"GroupType","pctl_grouptype","clerical","Clerical support","Bürounterstützung","-1"
"GroupType","pctl_grouptype","finance","Finance and treasury","Finanzen- und Bankabwicklung","-1"
"GroupType","pctl_grouptype","extlc","Fee inspection","Gebühreninspektion","-1"
"GroupType","pctl_grouptype","extaudit","Fee audit","Gebührenüberprüfung","-1"
"GroupType","pctl_grouptype","mga","Managing general agt","Generalvertretung","-1"
